#,Date-Time (CEST),Ch: 1 - Temperature   (°C),Water Detect,Host Connected,End of File
197,06/14/2023 22:31:00,5.124,,,
198,06/14/2023 22:41:00,5.124,,,
199,06/14/2023 22:51:00,5.092,,,
200,06/14/2023 23:01:00,5.113,,,
201,06/14/2023 23:11:00,5.135,,,
202,06/14/2023 23:21:00,5.156,,,
203,06/14/2023 23:31:00,5.145,,,
204,06/14/2023 23:41:00,5.145,,,
205,06/14/2023 23:51:00,5.145,,,
206,06/15/2023 00:01:00,5.145,,,
207,06/15/2023 00:11:00,5.135,,,
208,06/15/2023 00:21:00,5.124,,,
209,06/15/2023 00:31:00,5.124,,,
210,06/15/2023 00:41:00,5.124,,,
211,06/15/2023 00:51:00,5.124,,,
212,06/15/2023 01:01:00,5.113,,,
213,06/15/2023 01:11:00,5.113,,,
214,06/15/2023 01:21:00,5.102,,,
215,06/15/2023 01:31:00,5.113,,,
216,06/15/2023 01:41:00,5.102,,,
217,06/15/2023 01:51:00,5.113,,,
218,06/15/2023 02:01:00,5.145,,,
219,06/15/2023 02:11:00,5.135,,,
220,06/15/2023 02:21:00,5.124,,,
221,06/15/2023 02:31:00,5.124,,,
222,06/15/2023 02:41:00,5.135,,,
223,06/15/2023 02:51:00,5.124,,,
224,06/15/2023 03:01:00,5.521,,,
225,06/15/2023 03:11:00,5.274,,,
226,06/15/2023 03:21:00,5.328,,,
227,06/15/2023 03:31:00,5.371,,,
228,06/15/2023 03:41:00,5.360,,,
229,06/15/2023 03:51:00,5.328,,,
230,06/15/2023 04:01:00,5.253,,,
231,06/15/2023 04:11:00,5.263,,,
232,06/15/2023 04:21:00,5.242,,,
233,06/15/2023 04:31:00,5.242,,,
234,06/15/2023 04:41:00,5.328,,,
235,06/15/2023 04:51:00,5.349,,,
236,06/15/2023 05:01:00,5.328,,,
237,06/15/2023 05:11:00,5.306,,,
238,06/15/2023 05:21:00,5.263,,,
239,06/15/2023 05:31:00,5.210,,,
240,06/15/2023 05:41:00,5.156,,,
241,06/15/2023 05:51:00,5.156,,,
242,06/15/2023 06:01:00,5.156,,,
243,06/15/2023 06:11:00,5.156,,,
244,06/15/2023 06:21:00,5.156,,,
245,06/15/2023 06:31:00,5.167,,,
246,06/15/2023 06:41:00,5.167,,,
247,06/15/2023 06:51:00,5.156,,,
248,06/15/2023 07:01:00,5.167,,,
249,06/15/2023 07:11:00,5.177,,,
250,06/15/2023 07:21:00,5.156,,,
251,06/15/2023 07:31:00,5.145,,,
252,06/15/2023 07:41:00,5.167,,,
253,06/15/2023 07:51:00,5.156,,,
254,06/15/2023 08:01:00,5.156,,,
255,06/15/2023 08:11:00,5.177,,,
256,06/15/2023 08:21:00,5.210,,,
257,06/15/2023 08:31:00,5.188,,,
258,06/15/2023 08:41:00,5.242,,,
259,06/15/2023 08:51:00,5.263,,,
260,06/15/2023 09:01:00,5.242,,,
261,06/15/2023 09:11:00,5.306,,,
262,06/15/2023 09:21:00,5.263,,,
263,06/15/2023 09:31:00,5.285,,,
264,06/15/2023 09:41:00,5.360,,,
265,06/15/2023 09:51:00,5.328,,,
266,06/15/2023 10:01:00,5.188,,,
267,06/15/2023 10:11:00,5.167,,,
268,06/15/2023 10:21:00,5.177,,,
269,06/15/2023 10:31:00,5.167,,,
270,06/15/2023 10:41:00,5.199,,,
271,06/15/2023 10:51:00,5.156,,,
272,06/15/2023 11:01:00,5.124,,,
273,06/15/2023 11:11:00,5.124,,,
274,06/15/2023 11:21:00,5.220,,,
275,06/15/2023 11:31:00,5.349,,,
276,06/15/2023 11:41:00,5.381,,,
277,06/15/2023 11:51:00,5.381,,,
278,06/15/2023 12:01:00,5.392,,,
279,06/15/2023 12:11:00,5.371,,,
280,06/15/2023 12:21:00,5.403,,,
281,06/15/2023 12:31:00,5.349,,,
282,06/15/2023 12:41:00,5.156,,,
283,06/15/2023 12:51:00,5.102,,,
284,06/15/2023 13:01:00,5.135,,,
285,06/15/2023 13:11:00,5.177,,,
286,06/15/2023 13:21:00,5.156,,,
287,06/15/2023 13:31:00,5.210,,,
288,06/15/2023 13:41:00,5.263,,,
289,06/15/2023 13:51:00,5.242,,,
290,06/15/2023 14:01:00,5.242,,,
291,06/15/2023 14:11:00,5.199,,,
292,06/15/2023 14:21:00,5.231,,,
293,06/15/2023 14:31:00,5.242,,,
294,06/15/2023 14:41:00,5.242,,,
295,06/15/2023 14:51:00,5.263,,,
296,06/15/2023 15:01:00,5.220,,,
297,06/15/2023 15:11:00,5.231,,,
298,06/15/2023 15:21:00,5.231,,,
299,06/15/2023 15:31:00,5.253,,,
300,06/15/2023 15:41:00,5.242,,,
301,06/15/2023 15:51:00,5.220,,,
302,06/15/2023 16:01:00,5.177,,,
303,06/15/2023 16:11:00,5.177,,,
304,06/15/2023 16:21:00,5.210,,,
305,06/15/2023 16:31:00,5.177,,,
306,06/15/2023 16:41:00,5.177,,,
307,06/15/2023 16:51:00,5.177,,,
308,06/15/2023 17:01:00,5.167,,,
309,06/15/2023 17:11:00,5.156,,,
310,06/15/2023 17:21:00,5.177,,,
311,06/15/2023 17:31:00,5.167,,,
312,06/15/2023 17:41:00,5.177,,,
313,06/15/2023 17:51:00,5.188,,,
314,06/15/2023 18:01:00,5.199,,,
315,06/15/2023 18:11:00,5.210,,,
316,06/15/2023 18:21:00,5.188,,,
317,06/15/2023 18:31:00,5.231,,,
318,06/15/2023 18:41:00,5.188,,,
319,06/15/2023 18:51:00,5.177,,,
320,06/15/2023 19:01:00,5.177,,,
321,06/15/2023 19:11:00,5.177,,,
322,06/15/2023 19:21:00,5.188,,,
323,06/15/2023 19:31:00,5.177,,,
324,06/15/2023 19:41:00,5.177,,,
325,06/15/2023 19:51:00,5.167,,,
326,06/15/2023 20:01:00,5.156,,,
327,06/15/2023 20:11:00,5.156,,,
328,06/15/2023 20:21:00,5.177,,,
329,06/15/2023 20:31:00,5.242,,,
330,06/15/2023 20:41:00,5.263,,,
331,06/15/2023 20:51:00,5.274,,,
332,06/15/2023 21:01:00,5.274,,,
333,06/15/2023 21:11:00,5.253,,,
334,06/15/2023 21:21:00,5.242,,,
335,06/15/2023 21:31:00,5.242,,,
336,06/15/2023 21:41:00,5.242,,,
337,06/15/2023 21:51:00,5.231,,,
338,06/15/2023 22:01:00,5.231,,,
339,06/15/2023 22:11:00,5.231,,,
340,06/15/2023 22:21:00,5.210,,,
341,06/15/2023 22:31:00,5.210,,,
342,06/15/2023 22:41:00,5.220,,,
343,06/15/2023 22:51:00,5.220,,,
344,06/15/2023 23:01:00,5.220,,,
345,06/15/2023 23:11:00,5.210,,,
346,06/15/2023 23:21:00,5.210,,,
347,06/15/2023 23:31:00,5.220,,,
348,06/15/2023 23:41:00,5.188,,,
349,06/15/2023 23:51:00,5.156,,,
350,06/16/2023 00:01:00,5.210,,,
351,06/16/2023 00:11:00,5.220,,,
352,06/16/2023 00:21:00,5.210,,,
353,06/16/2023 00:31:00,5.199,,,
354,06/16/2023 00:41:00,5.177,,,
355,06/16/2023 00:51:00,5.113,,,
356,06/16/2023 01:01:00,5.113,,,
357,06/16/2023 01:11:00,5.124,,,
358,06/16/2023 01:21:00,5.156,,,
359,06/16/2023 01:31:00,5.135,,,
360,06/16/2023 01:41:00,5.113,,,
361,06/16/2023 01:51:00,5.102,,,
362,06/16/2023 02:01:00,5.092,,,
363,06/16/2023 02:11:00,5.102,,,
364,06/16/2023 02:21:00,5.113,,,
365,06/16/2023 02:31:00,5.092,,,
366,06/16/2023 02:41:00,5.081,,,
367,06/16/2023 02:51:00,5.092,,,
368,06/16/2023 03:01:00,5.092,,,
369,06/16/2023 03:11:00,5.092,,,
370,06/16/2023 03:21:00,5.092,,,
371,06/16/2023 03:31:00,5.102,,,
372,06/16/2023 03:41:00,5.124,,,
373,06/16/2023 03:51:00,5.113,,,
374,06/16/2023 04:01:00,5.113,,,
375,06/16/2023 04:11:00,5.135,,,
376,06/16/2023 04:21:00,5.156,,,
377,06/16/2023 04:31:00,5.156,,,
378,06/16/2023 04:41:00,5.167,,,
379,06/16/2023 04:51:00,5.156,,,
380,06/16/2023 05:01:00,5.156,,,
381,06/16/2023 05:11:00,5.156,,,
382,06/16/2023 05:21:00,5.156,,,
383,06/16/2023 05:31:00,5.156,,,
384,06/16/2023 05:41:00,5.156,,,
385,06/16/2023 05:51:00,5.156,,,
386,06/16/2023 06:01:00,5.188,,,
387,06/16/2023 06:11:00,5.188,,,
388,06/16/2023 06:21:00,5.210,,,
389,06/16/2023 06:31:00,5.210,,,
390,06/16/2023 06:41:00,5.210,,,
391,06/16/2023 06:51:00,5.210,,,
392,06/16/2023 07:01:00,5.210,,,
393,06/16/2023 07:11:00,5.210,,,
394,06/16/2023 07:21:00,5.177,,,
395,06/16/2023 07:31:00,5.199,,,
396,06/16/2023 07:41:00,5.210,,,
397,06/16/2023 07:51:00,5.210,,,
398,06/16/2023 08:01:00,5.210,,,
399,06/16/2023 08:11:00,5.242,,,
400,06/16/2023 08:21:00,5.242,,,
401,06/16/2023 08:31:00,5.220,,,
402,06/16/2023 08:41:00,5.210,,,
403,06/16/2023 08:51:00,5.231,,,
404,06/16/2023 09:01:00,5.210,,,
405,06/16/2023 09:11:00,5.220,,,
406,06/16/2023 09:21:00,5.210,,,
407,06/16/2023 09:31:00,5.263,,,
408,06/16/2023 09:41:00,5.328,,,
409,06/16/2023 09:51:00,5.413,,,
410,06/16/2023 10:01:00,5.338,,,
411,06/16/2023 10:11:00,5.295,,,
412,06/16/2023 10:21:00,5.317,,,
413,06/16/2023 10:31:00,5.306,,,
414,06/16/2023 10:41:00,5.328,,,
415,06/16/2023 10:51:00,5.317,,,
416,06/16/2023 11:01:00,5.328,,,
417,06/16/2023 11:11:00,5.328,,,
418,06/16/2023 11:21:00,5.328,,,
419,06/16/2023 11:31:00,5.328,,,
420,06/16/2023 11:41:00,5.263,,,
421,06/16/2023 11:51:00,5.274,,,
422,06/16/2023 12:01:00,5.263,,,
423,06/16/2023 12:11:00,5.263,,,
424,06/16/2023 12:21:00,5.231,,,
425,06/16/2023 12:31:00,5.231,,,
426,06/16/2023 12:41:00,5.220,,,
427,06/16/2023 12:51:00,5.220,,,
428,06/16/2023 13:01:00,5.199,,,
429,06/16/2023 13:11:00,5.499,,,
430,06/16/2023 13:21:00,5.499,,,
431,06/16/2023 13:31:00,5.306,,,
432,06/16/2023 13:41:00,5.403,,,
433,06/16/2023 13:51:00,5.263,,,
434,06/16/2023 14:01:00,5.242,,,
435,06/16/2023 14:11:00,5.263,,,
436,06/16/2023 14:21:00,5.328,,,
437,06/16/2023 14:31:00,5.371,,,
438,06/16/2023 14:41:00,5.328,,,
439,06/16/2023 14:51:00,5.349,,,
440,06/16/2023 15:01:00,5.403,,,
441,06/16/2023 15:11:00,5.349,,,
442,06/16/2023 15:21:00,5.295,,,
443,06/16/2023 15:31:00,5.263,,,
444,06/16/2023 15:41:00,5.231,,,
445,06/16/2023 15:51:00,5.210,,,
446,06/16/2023 16:01:00,5.199,,,
447,06/16/2023 16:11:00,5.188,,,
448,06/16/2023 16:21:00,5.220,,,
449,06/16/2023 16:31:00,5.210,,,
450,06/16/2023 16:41:00,5.177,,,
451,06/16/2023 16:51:00,5.135,,,
452,06/16/2023 17:01:00,5.124,,,
453,06/16/2023 17:11:00,5.156,,,
454,06/16/2023 17:21:00,5.231,,,
455,06/16/2023 17:31:00,5.349,,,
456,06/16/2023 17:41:00,5.896,,,
457,06/16/2023 17:51:00,5.789,,,
458,06/16/2023 18:01:00,5.660,,,
459,06/16/2023 18:11:00,5.467,,,
460,06/16/2023 18:21:00,5.263,,,
461,06/16/2023 18:31:00,5.210,,,
462,06/16/2023 18:41:00,5.220,,,
463,06/16/2023 18:51:00,5.220,,,
464,06/16/2023 19:01:00,5.210,,,
465,06/16/2023 19:11:00,5.167,,,
466,06/16/2023 19:21:00,5.145,,,
467,06/16/2023 19:31:00,5.124,,,
468,06/16/2023 19:41:00,5.124,,,
469,06/16/2023 19:51:00,5.145,,,
470,06/16/2023 20:01:00,5.156,,,
471,06/16/2023 20:11:00,5.145,,,
472,06/16/2023 20:21:00,5.135,,,
473,06/16/2023 20:31:00,5.199,,,
474,06/16/2023 20:41:00,5.199,,,
475,06/16/2023 20:51:00,5.188,,,
476,06/16/2023 21:01:00,5.167,,,
477,06/16/2023 21:11:00,5.167,,,
478,06/16/2023 21:21:00,5.188,,,
479,06/16/2023 21:31:00,5.177,,,
480,06/16/2023 21:41:00,5.188,,,
481,06/16/2023 21:51:00,5.177,,,
482,06/16/2023 22:01:00,5.177,,,
483,06/16/2023 22:11:00,5.156,,,
484,06/16/2023 22:21:00,5.145,,,
485,06/16/2023 22:31:00,5.156,,,
486,06/16/2023 22:41:00,5.145,,,
487,06/16/2023 22:51:00,5.156,,,
488,06/16/2023 23:01:00,5.156,,,
489,06/16/2023 23:11:00,5.177,,,
490,06/16/2023 23:21:00,5.242,,,
491,06/16/2023 23:31:00,5.263,,,
492,06/16/2023 23:41:00,5.231,,,
493,06/16/2023 23:51:00,5.242,,,
494,06/17/2023 00:01:00,5.231,,,
495,06/17/2023 00:11:00,5.177,,,
496,06/17/2023 00:21:00,5.177,,,
497,06/17/2023 00:31:00,5.156,,,
498,06/17/2023 00:41:00,5.199,,,
499,06/17/2023 00:51:00,5.177,,,
500,06/17/2023 01:01:00,5.156,,,
501,06/17/2023 01:11:00,5.156,,,
502,06/17/2023 01:21:00,5.156,,,
503,06/17/2023 01:31:00,5.145,,,
504,06/17/2023 01:41:00,5.145,,,
505,06/17/2023 01:51:00,5.156,,,
506,06/17/2023 02:01:00,5.156,,,
507,06/17/2023 02:11:00,5.145,,,
508,06/17/2023 02:21:00,5.145,,,
509,06/17/2023 02:31:00,5.177,,,
510,06/17/2023 02:41:00,5.177,,,
511,06/17/2023 02:51:00,5.177,,,
512,06/17/2023 03:01:00,5.177,,,
513,06/17/2023 03:11:00,5.188,,,
514,06/17/2023 03:21:00,5.188,,,
515,06/17/2023 03:31:00,5.199,,,
516,06/17/2023 03:41:00,5.210,,,
517,06/17/2023 03:51:00,5.210,,,
518,06/17/2023 04:01:00,5.210,,,
519,06/17/2023 04:11:00,5.210,,,
520,06/17/2023 04:21:00,5.167,,,
521,06/17/2023 04:31:00,5.177,,,
522,06/17/2023 04:41:00,5.135,,,
523,06/17/2023 04:51:00,5.156,,,
524,06/17/2023 05:01:00,5.210,,,
525,06/17/2023 05:11:00,5.177,,,
526,06/17/2023 05:21:00,5.145,,,
527,06/17/2023 05:31:00,5.156,,,
528,06/17/2023 05:41:00,5.177,,,
529,06/17/2023 05:51:00,5.177,,,
530,06/17/2023 06:01:00,5.177,,,
531,06/17/2023 06:11:00,5.188,,,
532,06/17/2023 06:21:00,5.199,,,
533,06/17/2023 06:31:00,5.199,,,
534,06/17/2023 06:41:00,5.188,,,
535,06/17/2023 06:51:00,5.177,,,
536,06/17/2023 07:01:00,5.167,,,
537,06/17/2023 07:11:00,5.188,,,
538,06/17/2023 07:21:00,5.177,,,
539,06/17/2023 07:31:00,5.220,,,
540,06/17/2023 07:41:00,5.242,,,
541,06/17/2023 07:51:00,5.360,,,
542,06/17/2023 08:01:00,5.306,,,
543,06/17/2023 08:11:00,5.424,,,
544,06/17/2023 08:21:00,5.488,,,
545,06/17/2023 08:31:00,5.499,,,
546,06/17/2023 08:41:00,5.435,,,
547,06/17/2023 08:51:00,5.456,,,
548,06/17/2023 09:01:00,5.328,,,
549,06/17/2023 09:11:00,5.371,,,
550,06/17/2023 09:21:00,5.328,,,
551,06/17/2023 09:31:00,5.295,,,
552,06/17/2023 09:41:00,5.295,,,
553,06/17/2023 09:51:00,5.317,,,
554,06/17/2023 10:01:00,5.328,,,
555,06/17/2023 10:05:12,,Out,,
556,06/17/2023 10:11:00,14.562,,,
557,06/17/2023 10:21:00,22.445,,,
558,06/17/2023 10:31:00,22.756,,,
559,06/17/2023 10:33:27,,In,,
560,06/17/2023 10:34:42,,Out,,
561,06/17/2023 10:41:00,17.769,,,
562,06/17/2023 10:47:19,,,Logged,Logged
